Subject,Session,Trial,Trigger,Vividness
s021,session_1,47,29,5
s021,session_1,48,33,5
s021,session_1,49,46,5
s021,session_1,50,23,2
s021,session_1,51,21,3
s021,session_1,52,33,3
s021,session_1,53,42,3
s021,session_1,54,28,5
s021,session_1,55,30,3
s021,session_1,56,40,3
s021,session_1,57,28,5
s021,session_1,58,32,3
s021,session_1,59,31,5
s021,session_1,60,26,5
s021,session_1,61,39,5
s021,session_1,62,23,1
s021,session_1,63,36,3
s021,session_1,64,22,3
s021,session_1,65,38,2
s021,session_1,66,23,5
s021,session_1,67,22,3
s021,session_1,68,30,1
s021,session_1,69,21,3
s021,session_1,70,33,5
s021,session_1,71,30,1
s021,session_1,72,34,2
s021,session_1,73,23,1
s021,session_1,74,35,5
s021,session_1,75,44,3
s021,session_1,76,23,1
s021,session_1,77,27,5
s021,session_1,78,45,3
s021,session_1,79,43,4
s021,session_1,80,34,5
s021,session_1,81,32,5
s021,session_1,82,27,5
s021,session_1,83,41,5
s021,session_1,84,29,5
s021,session_1,85,27,5
s021,session_1,86,24,5
s021,session_1,87,31,1
s021,session_1,88,22,3
s021,session_1,89,24,5
s021,session_1,90,25,5
s021,session_1,91,22,5
s021,session_1,92,37,3
s021,session_1,93,21,3
s021,session_1,94,35,5
s021,session_1,95,46,3
s021,session_1,96,26,1
s021,session_1,97,47,3
s021,session_1,98,25,1
s021,session_1,99,46,5
s021,session_1,100,29,5
s021,session_1,101,23,5
s021,session_1,102,23,5
s021,session_1,103,21,5
s021,session_1,104,44,3
s021,session_1,105,47,5
s021,session_1,106,23,5
s021,session_1,107,42,5
s021,session_1,108,35,5
s021,session_1,109,34,5
s021,session_1,110,23,1
s021,session_1,111,22,4
s021,session_1,112,23,5
s021,session_1,113,41,3
s021,session_1,114,32,5
s021,session_1,115,35,5
s021,session_1,116,29,5
s021,session_1,117,31,4
s021,session_1,118,27,5
s021,session_1,119,26,3
s021,session_1,120,31,4
s021,session_1,121,43,5
s021,session_1,122,33,5
s021,session_1,123,22,3
s021,session_1,124,36,3
s021,session_1,125,30,5
s021,session_1,126,23,5
s021,session_1,127,24,5
s021,session_1,128,21,4
s021,session_1,129,25,3
s021,session_1,130,25,5
s021,session_1,131,39,3
s021,session_1,132,21,3
s021,session_1,133,32,5
s021,session_1,134,38,5
s021,session_1,135,24,1
s021,session_1,136,21,3
s021,session_1,137,28,5
s021,session_1,138,24,4
s021,session_1,139,23,5
s021,session_1,140,34,5
s021,session_1,141,32,4
s021,session_1,142,28,5
s021,session_1,143,21,3
s021,session_1,144,44,4
s021,session_1,145,38,4
s021,session_1,146,29,5
s021,session_1,147,28,5
s021,session_1,148,29,5
s021,session_1,149,22,3
s021,session_1,150,23,5
s021,session_1,151,31,3
s021,session_1,152,26,3
s021,session_1,153,35,5
s021,session_1,154,22,3
s021,session_1,155,33,5
s021,session_1,156,42,5
s021,session_1,157,25,5
s021,session_1,158,39,4
s021,session_1,159,26,4
s021,session_1,160,33,5
s021,session_1,161,24,5
s021,session_1,162,41,3
s021,session_1,163,36,5
s021,session_1,164,47,5
s021,session_1,165,23,5
s021,session_1,166,46,5
s021,session_1,167,34,5
s021,session_1,168,23,3
s021,session_1,169,31,3
s021,session_1,170,34,5
s021,session_1,171,21,4
s021,session_1,172,30,3
s021,session_1,173,40,3
s021,session_1,174,22,5
s021,session_1,175,25,3
s021,session_1,176,23,1
s021,session_1,177,43,5
s021,session_1,178,37,1
s021,session_1,179,30,5
s021,session_1,180,35,5
s021,session_1,181,40,3
s021,session_1,182,45,3
s021,session_1,183,27,2
s021,session_1,184,29,5
s021,session_1,185,32,3
s021,session_1,186,23,5
s021,session_1,187,27,5
s021,session_1,188,26,1
s021,session_1,189,22,3
s021,session_1,190,42,5
s021,session_1,191,37,5
s021,session_1,192,45,5
s021,session_2,1,21,3
s021,session_2,2,28,2
s021,session_2,3,23,1
s021,session_2,4,24,3
s021,session_2,5,46,3
s021,session_2,6,28,5
s021,session_2,7,36,4
s021,session_2,8,27,3
s021,session_2,9,27,2
s021,session_2,10,38,1
s021,session_2,11,40,4
s021,session_2,12,35,3
s021,session_2,13,21,5
s021,session_2,14,21,5
s021,session_2,15,29,4
s021,session_2,16,23,1
s021,session_2,17,43,5
s021,session_2,18,32,5
s021,session_2,19,23,2
s021,session_2,20,31,2
s021,session_2,21,37,5
s021,session_2,22,23,5
s021,session_2,23,30,3
s021,session_2,24,44,5
s021,session_2,25,33,5
s021,session_2,26,34,5
s021,session_2,27,42,1
s021,session_2,28,22,3
s021,session_2,29,24,3
s021,session_2,30,41,3
s021,session_2,31,40,4
s021,session_2,32,26,3
s021,session_2,33,33,5
s021,session_2,34,31,5
s021,session_2,35,33,5
s021,session_2,36,26,5
s021,session_2,37,25,4
s021,session_2,38,23,5
s021,session_2,39,23,5
s021,session_2,40,34,3
s021,session_2,41,23,1
s021,session_2,42,32,4
s021,session_2,43,30,3
s021,session_2,44,27,1
s021,session_2,45,35,5
s021,session_2,46,25,4
s021,session_2,47,29,5
s021,session_2,48,22,2
s021,session_2,49,39,3
s021,session_2,50,28,5
s021,session_2,51,22,5
s021,session_2,52,21,1
s021,session_2,53,33,5
s021,session_2,54,23,5
s021,session_2,55,23,5
s021,session_2,56,31,3
s021,session_2,57,25,5
s021,session_2,58,34,5
s021,session_2,59,26,3
s021,session_2,60,35,4
s021,session_2,61,29,5
s021,session_2,62,23,5
s021,session_2,63,27,3
s021,session_2,64,23,5
s021,session_2,65,31,5
s021,session_2,66,22,4
s021,session_2,67,28,5
s021,session_2,68,24,5
s021,session_2,69,30,3
s021,session_2,70,21,5
s021,session_2,71,39,4
s021,session_2,72,23,5
s021,session_2,73,33,5
s021,session_2,74,32,3
s021,session_2,75,21,5
s021,session_2,76,35,5
s021,session_2,77,29,5
s021,session_2,78,46,5
s021,session_2,79,23,5
s021,session_2,80,38,5
s021,session_2,81,44,3
s021,session_2,82,23,5
s021,session_2,83,41,5
s021,session_2,84,36,5
s021,session_2,85,32,5
s021,session_2,86,42,5
s021,session_2,87,22,3
s021,session_2,88,45,5
s021,session_2,89,45,5
s021,session_2,90,40,4
s021,session_2,91,25,3
s021,session_2,92,29,5
s021,session_2,93,30,3
s021,session_2,94,43,5
s021,session_2,95,27,5
s021,session_2,96,34,5
s021,session_2,97,22,5
s021,session_2,98,37,3
s021,session_2,99,44,5
s021,session_2,100,47,3
s021,session_2,101,24,5
s021,session_2,102,26,5
s021,session_2,103,21,5
s021,session_2,104,24,3
s021,session_2,105,33,5
s021,session_2,106,23,5
s021,session_2,107,23,5
s021,session_2,108,30,4
s021,session_2,109,36,5
s021,session_2,110,32,5
s021,session_2,111,31,5
s021,session_2,112,39,5
s021,session_2,113,23,5
s021,session_2,114,23,5
s021,session_2,115,47,4
s021,session_2,116,43,5
s021,session_2,117,30,5
s021,session_2,118,24,1
s021,session_2,119,34,5
s021,session_2,120,37,4
s021,session_2,121,35,5
s021,session_2,122,34,4
s021,session_2,123,29,5
s021,session_2,124,27,3
s021,session_2,125,25,4
s021,session_2,126,38,5
s021,session_2,127,31,5
s021,session_2,128,35,5
s021,session_2,129,21,5
s021,session_2,130,22,5
s021,session_2,131,28,5
s021,session_2,132,32,3
s021,session_2,133,25,4
s021,session_2,134,22,3
s021,session_2,135,26,4
s021,session_2,136,34,5
s021,session_2,137,21,5
s021,session_2,138,22,5
s021,session_2,139,26,4
s021,session_2,140,27,5
s021,session_2,141,21,4
s021,session_2,142,25,5
s021,session_2,143,29,5
s021,session_2,144,22,3
s021,session_2,145,27,4
s021,session_2,146,29,4
s021,session_2,147,43,5
s021,session_2,148,41,3
s021,session_2,149,38,3
s021,session_2,150,28,5
s021,session_2,151,30,4
s021,session_2,152,21,5
s021,session_2,153,22,5
s021,session_2,154,24,5
s021,session_2,155,35,5
s021,session_2,156,40,3
s021,session_2,157,23,4
s021,session_2,158,33,4
s021,session_2,159,26,3
s021,session_2,160,21,3
s021,session_2,161,31,3
s021,session_2,162,23,4
s021,session_2,163,45,4
s021,session_2,164,42,3
s021,session_2,165,32,5
s021,session_2,166,31,5
s021,session_2,167,28,3
s021,session_2,168,26,3
s021,session_2,169,47,3
s021,session_2,170,46,4
s021,session_2,171,23,5
s021,session_2,172,46,3
s021,session_2,173,44,5
s021,session_2,174,37,5
s021,session_2,175,23,5
s021,session_2,176,23,5
s021,session_2,177,35,5
s021,session_2,178,34,5
s021,session_2,179,23,5
s021,session_2,180,24,5
s021,session_2,181,28,4
s021,session_2,182,33,5
s021,session_2,183,25,3
s021,session_2,184,36,3
s021,session_2,185,30,3
s021,session_2,186,32,5
s021,session_2,187,41,5
s021,session_2,188,39,3
s021,session_2,189,22,4
s021,session_2,190,45,5
s021,session_2,191,47,3
s021,session_2,192,42,5
s022,session_1,1,25,4
s022,session_1,2,37,4
s022,session_1,3,33,5
s022,session_1,4,34,5
s022,session_1,5,33,5
s022,session_1,6,43,4
s022,session_1,7,27,4
s022,session_1,8,31,3
s022,session_1,9,34,5
s022,session_1,10,31,4
s022,session_1,11,23,5
s022,session_1,12,29,4
s022,session_1,13,23,4
s022,session_1,14,22,5
s022,session_1,15,36,5
s022,session_1,16,23,4
s022,session_1,17,42,5
s022,session_1,18,23,4
s022,session_1,19,35,4
s022,session_1,20,38,4
s022,session_1,21,45,5
s022,session_1,22,29,5
s022,session_1,23,25,4
s022,session_1,24,30,4
s022,session_1,25,22,4
s022,session_1,26,41,4
s022,session_1,27,21,5
s022,session_1,28,35,5
s022,session_1,29,21,4
s022,session_1,30,28,3
s022,session_1,31,23,2
s022,session_1,32,47,4
s022,session_1,33,32,5
s022,session_1,34,23,3
s022,session_1,35,26,4
s022,session_1,36,24,3
s022,session_1,37,24,5
s022,session_1,38,23,2
s022,session_1,39,28,4
s022,session_1,40,40,4
s022,session_1,41,39,4
s022,session_1,42,46,4
s022,session_1,43,29,5
s022,session_1,44,23,5
s022,session_1,45,30,5
s022,session_1,46,27,4
s022,session_1,47,22,4
s022,session_1,48,32,3
s022,session_1,49,44,5
s022,session_1,50,36,5
s022,session_1,51,23,5
s022,session_1,52,23,3
s022,session_1,53,23,3
s022,session_1,54,23,5
s022,session_1,55,28,5
s022,session_1,56,25,5
s022,session_1,57,37,4
s022,session_1,58,26,3
s022,session_1,59,29,4
s022,session_1,60,21,4
s022,session_1,61,31,3
s022,session_1,62,27,5
s022,session_1,63,33,4
s022,session_1,64,29,4
s022,session_1,65,24,4
s022,session_1,66,38,5
s022,session_1,67,30,5
s022,session_1,68,40,3
s022,session_1,69,31,4
s022,session_1,70,32,2
s022,session_1,71,35,5
s022,session_1,72,45,4
s022,session_1,73,44,4
s022,session_1,74,21,2
s022,session_1,75,30,2
s022,session_1,76,22,4
s022,session_1,77,33,5
s022,session_1,78,35,4
s022,session_1,79,32,3
s022,session_1,80,23,4
s022,session_1,81,42,4
s022,session_1,82,46,4
s022,session_1,83,34,4
s022,session_1,84,27,5
s022,session_1,85,33,2
s022,session_1,86,23,4
s022,session_1,87,28,4
s022,session_1,88,30,5
s022,session_1,89,22,4
s022,session_1,90,21,4
s022,session_1,91,24,4
s022,session_1,92,39,5
s022,session_1,93,47,4
s022,session_1,94,22,4
s022,session_1,95,41,4
s022,session_1,96,43,2
s022,session_1,97,34,4
s022,session_1,98,26,4
s022,session_1,99,47,4
s022,session_1,100,25,4
s022,session_1,101,28,5
s022,session_1,102,38,3
s022,session_1,103,35,4
s022,session_1,104,23,5
s022,session_1,105,21,5
s022,session_1,106,27,5
s022,session_1,107,33,5
s022,session_1,108,22,5
s022,session_1,109,21,5
s022,session_1,110,31,5
s022,session_1,111,23,4
s022,session_1,112,24,5
s022,session_1,113,44,5
s022,session_1,114,32,5
s022,session_1,115,24,4
s022,session_1,116,39,5
s022,session_1,117,46,5
s022,session_1,118,28,5
s022,session_1,119,26,5
s022,session_1,120,34,5
s022,session_1,121,40,5
s022,session_1,122,23,5
s022,session_1,123,37,5
s022,session_1,124,43,4
s022,session_1,125,21,5
s022,session_1,126,42,5
s022,session_1,127,22,5
s022,session_1,128,45,5
s022,session_1,129,22,4
s022,session_1,130,26,5
s022,session_1,131,41,5
s022,session_1,132,36,4
s022,session_1,133,27,5
s022,session_1,134,29,5
s022,session_1,135,34,4
s022,session_1,136,28,5
s022,session_1,137,31,5
s022,session_1,138,38,4
s022,session_1,139,46,5
s022,session_1,140,41,5
s022,session_1,141,43,5
s022,session_1,142,40,5
s022,session_1,143,45,5
s022,session_1,144,23,5
s022,session_1,145,26,3
s022,session_1,146,24,5
s022,session_1,147,21,5
s022,session_1,148,25,5
s022,session_1,149,23,5
s022,session_1,150,44,5
s022,session_1,151,25,4
s022,session_1,152,28,4
s022,session_1,153,34,4
s022,session_1,154,30,4
s022,session_1,155,24,5
s022,session_1,156,23,3
s022,session_1,157,23,5
s022,session_1,158,35,4
s022,session_1,159,23,5
s022,session_1,160,22,5
s022,session_1,161,29,5
s022,session_1,162,29,5
s022,session_1,163,34,5
s022,session_1,164,22,4
s022,session_1,165,39,4
s022,session_1,166,27,4
s022,session_1,167,31,4
s022,session_1,168,33,4
s022,session_1,169,27,4
s022,session_1,170,35,5
s022,session_1,171,23,5
s022,session_1,172,31,5
s022,session_1,173,23,5
s022,session_1,174,26,5
s022,session_1,175,42,3
s022,session_1,176,37,5
s022,session_1,177,22,4
s022,session_1,178,32,3
s022,session_1,179,21,5
s022,session_1,180,30,4
s022,session_1,181,30,5
s022,session_1,182,36,4
s022,session_1,183,32,5
s022,session_1,184,35,5
s022,session_1,185,47,4
s022,session_1,186,25,5
s022,session_1,187,33,5
s022,session_1,188,21,5
s022,session_1,189,32,5
s022,session_1,190,26,4
s022,session_1,191,21,3
s022,session_1,192,25,5
s022,session_2,1,23,5
s022,session_2,2,32,5
s022,session_2,3,26,5
s022,session_2,4,24,4
s022,session_2,5,21,5
s022,session_2,6,38,5
s022,session_2,7,37,5
s022,session_2,8,23,5
s022,session_2,9,35,3
s022,session_2,10,40,5
s022,session_2,11,47,4
s022,session_2,12,34,5
s022,session_2,13,24,5
s022,session_2,14,27,5
s022,session_2,15,22,4
s022,session_2,16,45,5
s022,session_2,17,29,5
s022,session_2,18,39,5
s022,session_2,19,21,5
s022,session_2,20,44,5
s022,session_2,21,28,5
s022,session_2,22,23,5
s022,session_2,23,36,4
s022,session_2,24,31,5
s022,session_2,25,22,5
s022,session_2,26,33,5
s022,session_2,27,25,5
s022,session_2,28,34,5
s022,session_2,29,23,5
s022,session_2,30,22,3
s022,session_2,31,43,4
s022,session_2,32,30,5
s022,session_2,33,34,5
s022,session_2,34,47,4
s022,session_2,35,46,5
s022,session_2,36,25,4
s022,session_2,37,28,5
s022,session_2,38,41,3
s022,session_2,39,29,5
s022,session_2,40,35,5
s022,session_2,41,21,5
s022,session_2,42,23,5
s022,session_2,43,23,4
s022,session_2,44,29,5
s022,session_2,45,31,5
s022,session_2,46,33,5
s022,session_2,47,32,4
s022,session_2,48,30,5
s022,session_2,49,42,5
s022,session_2,50,22,4
s022,session_2,51,22,5
s022,session_2,52,21,5
s022,session_2,53,46,3
s022,session_2,54,44,5
s022,session_2,55,45,5
s022,session_2,56,23,5
s022,session_2,57,27,4
s022,session_2,58,35,5
s022,session_2,59,25,5
s022,session_2,60,21,5
s022,session_2,61,28,5
s022,session_2,62,32,5
s022,session_2,63,23,5
s022,session_2,64,23,5
s022,session_2,65,31,4
s022,session_2,66,27,5
s022,session_2,67,42,5
s022,session_2,68,24,5
s022,session_2,69,40,5
s022,session_2,70,39,5
s022,session_2,71,30,4
s022,session_2,72,33,5
s022,session_2,73,23,5
s022,session_2,74,22,5
s022,session_2,75,30,3
s022,session_2,76,38,5
s022,session_2,77,23,5
s022,session_2,78,31,3
s022,session_2,79,43,5
s022,session_2,80,28,5
s022,session_2,81,34,5
s022,session_2,82,34,5
s022,session_2,83,37,5
s022,session_2,84,24,5
s022,session_2,85,25,5
s022,session_2,86,41,5
s022,session_2,87,23,5
s022,session_2,88,27,5
s022,session_2,89,29,5
s022,session_2,90,47,5
s022,session_2,91,21,5
s022,session_2,92,45,5
s022,session_2,93,26,5
s022,session_2,94,27,4
s022,session_2,95,35,5
s022,session_2,96,32,5
s022,session_2,97,29,5
s022,session_2,98,33,5
s022,session_2,99,29,5
s022,session_2,100,26,4
s022,session_2,101,36,5
s022,session_2,102,23,5
s022,session_2,103,23,5
s022,session_2,104,35,2
s022,session_2,105,41,5
s022,session_2,106,43,4
s022,session_2,107,22,5
s022,session_2,108,35,5
s022,session_2,109,25,5
s022,session_2,110,31,5
s022,session_2,111,33,5
s022,session_2,112,21,5
s022,session_2,113,44,4
s022,session_2,114,26,5
s022,session_2,115,26,5
s022,session_2,116,42,5
s022,session_2,117,36,5
s022,session_2,118,30,5
s022,session_2,119,22,5
s022,session_2,120,40,5
s022,session_2,121,22,5
s022,session_2,122,21,5
s022,session_2,123,28,5
s022,session_2,124,38,5
s022,session_2,125,34,4
s022,session_2,126,39,5
s022,session_2,127,32,5
s022,session_2,128,31,5
s022,session_2,129,28,5
s022,session_2,130,25,5
s022,session_2,131,24,5
s022,session_2,132,46,5
s022,session_2,133,24,5
s022,session_2,134,21,5
s022,session_2,135,33,5
s022,session_2,136,46,4
s022,session_2,137,32,5
s022,session_2,138,21,5
s022,session_2,139,22,5
s022,session_2,140,29,5
s022,session_2,141,29,5
s022,session_2,142,35,5
s022,session_2,143,26,5
s022,session_2,144,33,5
s022,session_2,145,35,5
s022,session_2,146,33,5
s022,session_2,147,36,5
s022,session_2,148,30,5
s022,session_2,149,30,3
s022,session_2,150,38,5
s022,session_2,151,25,4
s022,session_2,152,31,5
s022,session_2,153,32,5
s022,session_2,154,44,5
s022,session_2,155,28,4
s022,session_2,156,22,5
s022,session_2,157,23,5
s022,session_2,158,21,5
s022,session_2,159,37,5
s022,session_2,160,42,5
s022,session_2,161,22,5
s022,session_2,162,32,5
s022,session_2,163,45,5
s022,session_2,164,41,4
s022,session_2,165,34,5
s022,session_2,166,23,3
s022,session_2,167,43,5
s022,session_2,168,40,5
s022,session_2,169,28,5
s022,session_2,170,23,4
s022,session_2,171,47,5
s022,session_2,172,30,5
s022,session_2,173,23,5
s022,session_2,174,23,3
s022,session_2,175,37,5
s022,session_2,176,27,5
s022,session_2,177,21,5
s022,session_2,178,24,5
s022,session_2,179,39,5
s022,session_2,180,26,5
s022,session_2,181,23,4
s022,session_2,182,27,4
s022,session_2,183,34,5
s022,session_2,184,31,5
s022,session_2,185,25,3
s022,session_2,186,23,5
s022,session_2,187,23,5
s022,session_2,188,24,5
s022,session_2,189,23,5
s022,session_2,190,27,5
s022,session_2,191,26,5
s022,session_2,192,23,5
s023,session_1,1,23,4
s023,session_1,2,28,5
s023,session_1,3,22,1
s023,session_1,4,25,5
s023,session_1,5,24,5
s023,session_1,6,39,5
s023,session_1,7,35,5
s023,session_1,8,46,5
s023,session_1,9,32,5
s023,session_1,10,33,5
s023,session_1,11,24,2
s023,session_1,12,44,5
s023,session_1,13,41,3
s023,session_1,14,24,4
s023,session_1,15,27,5
s023,session_1,16,26,5
s023,session_1,17,40,3
s023,session_1,18,31,5
s023,session_1,19,33,5
s023,session_1,20,21,4
s023,session_1,21,23,5
s023,session_1,22,25,2
s023,session_1,23,47,5
s023,session_1,24,28,5
s023,session_1,25,32,5
s023,session_1,26,22,4
s023,session_1,27,35,5
s023,session_1,28,22,4
s023,session_1,29,42,5
s023,session_1,30,21,4
s023,session_1,31,23,5
s023,session_1,32,23,4
s023,session_1,33,21,2
s023,session_1,34,21,1
s023,session_1,35,23,5
s023,session_1,36,38,4
s023,session_1,37,30,5
s023,session_1,38,29,5
s023,session_1,39,45,1
s023,session_1,40,36,1
s023,session_1,41,23,5
s023,session_1,42,30,5
s023,session_1,43,31,5
s023,session_1,44,36,2
s023,session_1,45,25,5
s023,session_1,46,34,5
s023,session_1,47,26,5
s023,session_1,48,37,3
s023,session_1,49,29,5
s023,session_1,50,32,5
s023,session_1,51,38,5
s023,session_1,52,24,4
s023,session_1,53,21,3
s023,session_1,54,23,5
s023,session_1,55,29,2
s023,session_1,56,21,1
s023,session_1,57,33,5
s023,session_1,58,22,3
s023,session_1,59,46,4
s023,session_1,60,30,5
s023,session_1,61,44,5
s023,session_1,62,39,3
s023,session_1,63,41,3
s023,session_1,64,27,4
s023,session_1,65,22,3
s023,session_1,66,46,2
s023,session_1,67,35,5
s023,session_1,68,42,5
s023,session_1,69,29,5
s023,session_1,70,23,5
s023,session_1,71,47,5
s023,session_1,72,26,4
s023,session_1,73,37,3
s023,session_1,74,23,5
s023,session_1,75,34,5
s023,session_1,76,34,5
s023,session_1,77,23,2
s023,session_1,78,31,4
s023,session_1,79,25,4
s023,session_1,80,43,5
s023,session_1,81,30,5
s023,session_1,82,23,5
s023,session_1,83,23,4
s023,session_1,84,27,1
s023,session_1,85,28,5
s023,session_1,86,22,4
s023,session_1,87,40,1
s023,session_1,88,41,1
s023,session_1,89,26,5
s023,session_1,90,32,5
s023,session_1,91,28,5
s023,session_1,92,33,5
s023,session_1,93,45,1
s023,session_1,94,36,4
s023,session_1,95,25,5
s023,session_1,96,31,5
s023,session_1,97,29,5
s023,session_1,98,23,5
s023,session_1,99,25,1
s023,session_1,100,35,5
s023,session_1,101,21,5
s023,session_1,102,24,1
s023,session_1,103,24,1
s023,session_1,104,33,2
s023,session_1,105,26,1
s023,session_1,106,43,2
s023,session_1,107,39,1
s023,session_1,108,30,1
s023,session_1,109,30,1
s023,session_1,110,23,2
s023,session_1,111,22,2
s023,session_1,112,22,2
s023,session_1,113,38,4
s023,session_1,114,40,1
s023,session_1,115,23,2
s023,session_1,116,35,2
s023,session_1,117,28,2
s023,session_1,118,28,2
s023,session_1,119,27,2
s023,session_1,120,34,2
s023,session_1,121,35,2
s023,session_1,122,23,2
s023,session_1,123,23,2
s023,session_1,124,34,2
s023,session_1,125,26,2
s023,session_1,126,21,2
s023,session_1,127,22,2
s023,session_1,128,32,2
s023,session_1,129,32,2
s023,session_1,130,45,2
s023,session_1,131,23,2
s023,session_1,132,27,2
s023,session_1,133,31,3
s023,session_1,134,21,4
s023,session_1,135,44,2
s023,session_1,136,33,5
s023,session_1,137,33,2
s023,session_1,138,31,1
s023,session_1,139,27,5
s023,session_1,140,22,4
s023,session_1,141,46,5
s023,session_1,142,33,5
s023,session_1,143,26,5
s023,session_1,144,21,4
s023,session_1,145,34,4
s023,session_1,146,30,3
s023,session_1,147,42,4
s023,session_1,148,47,2
s023,session_1,149,23,2
s023,session_1,150,35,5
s023,session_1,151,31,5
s023,session_1,152,34,5
s023,session_1,153,26,4
s023,session_1,154,39,4
s023,session_1,155,40,3
s023,session_1,156,23,5
s023,session_1,157,36,4
s023,session_1,158,28,5
s023,session_1,159,29,2
s023,session_1,160,29,5
s023,session_1,161,23,2
s023,session_1,162,30,5
s023,session_1,163,21,4
s023,session_1,164,21,4
s023,session_1,165,32,1
s023,session_1,166,47,5
s023,session_1,167,24,5
s023,session_1,168,24,5
s023,session_1,169,23,5
s023,session_1,170,37,1
s023,session_1,171,32,5
s023,session_1,172,27,2
s023,session_1,173,28,5
s023,session_1,174,23,1
s023,session_1,175,22,4
s023,session_1,176,43,5
s023,session_1,177,25,5
s023,session_1,178,35,5
s023,session_1,179,38,5
s023,session_1,180,22,5
s023,session_1,181,42,2
s023,session_1,182,23,5
s023,session_1,183,37,4
s023,session_1,184,44,5
s023,session_1,185,29,5
s023,session_1,186,41,4
s023,session_1,187,25,4
s023,session_1,188,45,1
s023,session_1,189,43,5
s023,session_1,190,27,5
s023,session_1,191,34,5
s023,session_1,192,31,2
s023,session_2,1,23,5
s023,session_2,2,24,1
s023,session_2,3,29,5
s023,session_2,4,25,5
s023,session_2,5,21,5
s023,session_2,6,45,5
s023,session_2,7,33,5
s023,session_2,8,23,5
s023,session_2,9,23,5
s023,session_2,10,27,1
s023,session_2,11,31,4
s023,session_2,12,35,5
s023,session_2,13,24,1
s023,session_2,14,22,5
s023,session_2,15,32,5
s023,session_2,16,31,3
s023,session_2,17,27,4
s023,session_2,18,25,4
s023,session_2,19,46,5
s023,session_2,20,32,5
s023,session_2,21,33,5
s023,session_2,22,22,4
s023,session_2,23,36,1
s023,session_2,24,23,1
s023,session_2,25,35,4
s023,session_2,26,29,5
s023,session_2,27,22,4
s023,session_2,28,41,5
s023,session_2,29,47,5
s023,session_2,30,21,3
s023,session_2,31,30,5
s023,session_2,32,43,4
s023,session_2,33,21,1
s023,session_2,34,42,4
s023,session_2,35,26,1
s023,session_2,36,39,4
s023,session_2,37,34,5
s023,session_2,38,31,5
s023,session_2,39,37,5
s023,session_2,40,30,4
s023,session_2,41,23,4
s023,session_2,42,44,5
s023,session_2,43,21,3
s023,session_2,44,31,5
s023,session_2,45,28,3
s023,session_2,46,38,4
s023,session_2,47,26,4
s023,session_2,48,22,4
s023,session_2,49,34,4
s023,session_2,50,31,4
s023,session_2,51,44,3
s023,session_2,52,39,4
s023,session_2,53,30,4
s023,session_2,54,32,4
s023,session_2,55,26,4
s023,session_2,56,29,4
s023,session_2,57,28,4
s023,session_2,58,22,5
s023,session_2,59,31,4
s023,session_2,60,23,4
s023,session_2,61,21,4
s023,session_2,62,23,4
s023,session_2,63,35,4
s023,session_2,64,46,4
s023,session_2,65,33,5
s023,session_2,66,34,5
s023,session_2,67,42,1
s023,session_2,68,47,4
s023,session_2,69,32,4
s023,session_2,70,41,4
s023,session_2,71,22,5
s023,session_2,72,24,3
s023,session_2,73,26,3
s023,session_2,74,21,4
s023,session_2,75,45,4
s023,session_2,76,33,4
s023,session_2,77,23,4
s023,session_2,78,21,4
s023,session_2,79,36,5
s023,session_2,80,43,4
s023,session_2,81,25,2
s023,session_2,82,27,3
s023,session_2,83,28,4
s023,session_2,84,35,5
s023,session_2,85,27,4
s023,session_2,86,30,4
s023,session_2,87,22,3
s023,session_2,88,33,5
s023,session_2,89,24,1
s023,session_2,90,25,4
s023,session_2,91,23,4
s023,session_2,92,26,3
s023,session_2,93,34,4
s023,session_2,94,34,5
s023,session_2,95,23,4
s023,session_2,96,37,4
s023,session_2,97,38,3
s023,session_2,98,23,5
s023,session_2,99,32,5
s023,session_2,100,40,4
s023,session_2,101,23,5
s023,session_2,102,29,4
s023,session_2,103,22,4
s023,session_2,104,36,5
s023,session_2,105,37,3
s023,session_2,106,47,5
s023,session_2,107,21,4
s023,session_2,108,45,5
s023,session_2,109,29,5
s023,session_2,110,33,5
s023,session_2,111,30,5
s023,session_2,112,30,5
s023,session_2,113,27,5
s023,session_2,114,23,4
s023,session_2,115,25,5
s023,session_2,116,23,4
s023,session_2,117,27,5
s023,session_2,118,44,1
s023,session_2,119,21,5
s023,session_2,120,39,5
s023,session_2,121,26,4
s023,session_2,122,24,4
s023,session_2,123,46,5
s023,session_2,124,23,4
s023,session_2,125,40,4
s023,session_2,126,23,5
s023,session_2,127,23,5
s023,session_2,128,25,5
s023,session_2,129,22,5
s023,session_2,130,34,5
s023,session_2,131,29,5
s023,session_2,132,35,5
s023,session_2,133,32,5
s023,session_2,134,43,1
s023,session_2,135,42,5
s023,session_2,136,39,5
s023,session_2,137,28,5
s023,session_2,138,37,1
s023,session_2,139,30,5
s023,session_2,140,23,5
s023,session_2,141,27,5
s023,session_2,142,28,5
s023,session_2,143,22,5
s023,session_2,144,23,1
s023,session_2,145,25,3
s023,session_2,146,29,5
s023,session_2,147,46,5
s023,session_2,148,41,5
s023,session_2,149,21,5
s023,session_2,150,24,5
s023,session_2,151,24,5
s023,session_2,152,32,5
s023,session_2,153,31,1
s023,session_2,154,43,5
s023,session_2,155,33,5
s023,session_2,156,33,5
s023,session_2,157,38,3
s023,session_2,158,26,5
s023,session_2,159,35,5
s023,session_2,160,23,5
s023,session_2,161,45,5
